house_id,neighborhood,price,square_feet,num_bedrooms,num_bathrooms,house_age,garage_spaces,lot_size_acres,has_pool,recently_renovated,energy_rating,location_score,school_rating,crime_rate,distance_downtown_miles,sale_date,days_on_market,buyer_id,buyer_budget,buyer_age_group,buyer_family_size,buyer_income_level,has_children,employment_type,buyer_preference,first_time_buyer
H05244,Green Valley,758298,3521,6,5,2,2,0.4,TRUE,FALSE,F,8,9,2,12,12/21/22,18,B05244,892390,25-34,3,high,FALSE,Full-time employed,Space & Bedrooms,FALSE
H07080,Lakeside,910803,3890,6,5,5,3,0.16,FALSE,FALSE,F,9,8,3,7,12/22/22,9,B07080,1059229,45-54,4,high,TRUE,Full-time employed,Location & Schools,FALSE
H05025,Green Valley,559417,2467,4,4,23,1,0.24,TRUE,FALSE,C,8,9,2,12,12/22/22,8,B05025,611510,35-44,2,medium,FALSE,Full-time employed,Affordability,FALSE
H04745,Hillcrest,1079835,4124,6,5,7,3,0.13,FALSE,FALSE,F,9,9,2,5,12/22/22,18,B04745,1249615,45-54,4,high,FALSE,Full-time employed,Modern & Updated,FALSE
H01387,University District,244058,1867,3,3,34,2,0.16,FALSE,FALSE,D,7,6,5,2,12/23/22,11,B01387,279348,35-44,3,low,TRUE,Dual income,Location & Schools,TRUE
H05389,Suburban Park,410765,1828,3,3,4,1,0.36,TRUE,FALSE,F,8,9,3,10,12/23/22,33,B05389,442687,25-34,1,medium,FALSE,Full-time employed,Space & Bedrooms,FALSE
H06153,Downtown,453558,2207,4,3,1,1,0.08,FALSE,FALSE,E,9,7,6,0,12/23/22,1,B06153,527593,55-64,1,medium,FALSE,Full-time employed,Affordability,FALSE
H03219,Lakeside,868123,3690,6,5,18,2,0.1,FALSE,FALSE,E,9,8,3,7,12/23/22,29,B03219,971263,55-64,4,high,FALSE,Self-employed,Affordability,FALSE
H02682,Old Town,273368,1934,3,3,14,1,0.19,FALSE,FALSE,E,5,5,7,6,12/23/22,54,B02682,316590,25-34,1,medium,FALSE,Self-employed,Modern & Updated,FALSE
H06497,Oakwood,141723,800,1,1,5,1,0.14,TRUE,FALSE,E,7,7,5,4,12/23/22,21,B06497,150833,25-34,1,low,FALSE,Dual income,Space & Bedrooms,FALSE
H03682,Riverside,593783,2567,4,5,26,1,0.16,TRUE,FALSE,C,8,8,4,3,12/24/22,2,B03682,646420,65+,1,high,FALSE,Full-time employed,Low Maintenance,FALSE
H02772,Hillcrest,1030687,4159,6,5,38,3,0.13,FALSE,FALSE,A,9,9,2,5,12/24/22,8,B02772,1134883,55-64,1,high,FALSE,Full-time employed,Location & Schools,FALSE
H07886,University District,381394,1912,2,2,29,2,0.15,FALSE,TRUE,F,7,6,5,2,12/24/22,20,B07886,418084,25-34,1,medium,FALSE,Dual income,Space & Bedrooms,FALSE
H05415,Downtown,671438,3018,5,5,1,2,0.15,FALSE,FALSE,D,9,7,6,0,12/24/22,6,B05415,751363,35-44,4,high,TRUE,Dual income,Space & Bedrooms,FALSE
H05716,Oakwood,233917,1476,2,2,32,1,0.19,FALSE,FALSE,C,7,7,5,4,12/25/22,28,B05716,263326,35-44,1,low,FALSE,Self-employed,Modern & Updated,FALSE
H06918,Green Valley,203218,1088,2,2,28,1,0.32,FALSE,FALSE,D,8,9,2,12,12/25/22,37,B06918,230095,35-44,1,low,FALSE,Full-time employed,Space & Bedrooms,FALSE
H04646,Lakeside,769452,3449,6,5,36,2,0.18,FALSE,FALSE,D,9,8,3,7,12/26/22,26,B04646,855187,55-64,5,high,FALSE,Full-time employed,Investment,FALSE
H06159,Riverside,190164,953,2,2,60,1,0.15,FALSE,FALSE,A,8,8,4,3,12/26/22,139,B06159,218332,25-34,1,low,FALSE,Full-time employed,Affordability,FALSE
H00408,Downtown,500851,2343,4,4,25,2,0.14,FALSE,FALSE,E,9,7,6,0,12/26/22,58,B00408,537088,45-54,2,medium,FALSE,Dual income,Space & Bedrooms,TRUE
H05068,Oakwood,578137,3047,4,4,5,3,0.15,FALSE,FALSE,D,7,7,5,4,12/26/22,29,B05068,634474,45-54,2,high,FALSE,Self-employed,Affordability,FALSE
H00572,University District,261547,1692,3,3,6,2,0.07,FALSE,FALSE,F,7,6,5,2,12/26/22,76,B00572,275320,35-44,2,low,FALSE,Dual income,Low Maintenance,FALSE
H00797,Green Valley,397015,1551,3,3,0,1,0.41,TRUE,FALSE,F,8,9,2,12,12/26/22,41,B00797,437126,35-44,2,medium,FALSE,Full-time employed,Space & Bedrooms,FALSE
H05065,Lakeside,554935,2177,4,4,51,1,0.16,FALSE,TRUE,A,9,8,3,7,12/27/22,68,B05065,646719,35-44,2,high,FALSE,Full-time employed,Low Maintenance,FALSE
H05232,Oakwood,233833,807,1,1,6,1,0.19,TRUE,FALSE,F,7,7,5,4,12/27/22,27,B05232,273807,45-54,1,low,FALSE,Full-time employed,Space & Bedrooms,FALSE
H04288,Suburban Park,417868,2011,3,3,0,2,0.26,FALSE,FALSE,E,8,9,3,10,12/27/22,24,B04288,446597,45-54,2,medium,FALSE,Full-time employed,Space & Bedrooms,FALSE
H01933,Suburban Park,704300,3304,5,5,3,3,0.52,FALSE,FALSE,F,8,9,3,10,12/28/22,17,B01933,743406,35-44,4,high,TRUE,Dual income,Affordability,FALSE
H05565,Green Valley,495635,2286,4,4,15,1,0.31,TRUE,FALSE,C,8,9,2,12,12/28/22,25,B05565,562324,65+,1,medium,FALSE,Self-employed,Low Maintenance,FALSE
H01195,Downtown,515977,2113,5,4,13,2,0.15,FALSE,FALSE,E,9,7,6,0,12/28/22,4,B01195,581030,45-54,2,medium,FALSE,Full-time employed,Location & Schools,FALSE
H04441,Old Town,121277,998,2,2,8,1,0.18,FALSE,FALSE,D,5,5,7,6,12/28/22,23,B04441,139584,25-34,1,low,FALSE,Full-time employed,Location & Schools,FALSE
H04308,Suburban Park,411485,1737,3,3,1,0,0.18,TRUE,FALSE,F,8,9,3,10,1/1/23,20,B04308,450798,45-54,3,medium,FALSE,Full-time employed,Affordability,FALSE
H01152,Old Town,261651,2045,4,4,11,1,0.21,FALSE,FALSE,C,5,5,7,6,1/1/23,33,B01152,289745,55-64,2,medium,FALSE,Full-time employed,Investment,FALSE
H02946,Riverside,315426,1448,2,2,6,0,0.16,TRUE,FALSE,E,8,8,4,3,1/1/23,34,B02946,365611,35-44,1,medium,FALSE,Full-time employed,Affordability,FALSE
H01312,Old Town,123724,1244,2,2,4,1,0.23,TRUE,FALSE,F,5,5,7,6,1/1/23,115,B01312,137572,35-44,1,low,FALSE,Self-employed,Space & Bedrooms,FALSE
H04954,Lakeside,786387,3272,5,5,5,2,0.09,TRUE,FALSE,F,9,8,3,7,1/1/23,1,B04954,852997,35-44,3,high,TRUE,Full-time employed,Location & Schools,FALSE
H05212,Hillcrest,349821,1217,1,2,8,1,0.13,TRUE,FALSE,E,9,9,2,5,1/1/23,105,B05212,375311,35-44,1,medium,FALSE,Dual income,Affordability,FALSE
H06079,Suburban Park,463675,2276,3,3,8,2,0.3,FALSE,FALSE,E,8,9,3,10,1/2/23,89,B06079,532871,25-34,2,medium,FALSE,Dual income,Affordability,FALSE
H00677,Riverside,867280,3761,6,5,18,2,0.14,FALSE,TRUE,F,8,8,4,3,1/2/23,132,B00677,974748,45-54,4,high,FALSE,Self-employed,Location & Schools,FALSE
H06600,Suburban Park,451364,2255,4,4,15,2,0.2,TRUE,FALSE,F,8,9,3,10,1/2/23,98,B06600,507784,25-34,1,medium,FALSE,Dual income,Low Maintenance,FALSE
H07700,Hillcrest,544820,2424,4,4,5,1,0.17,FALSE,FALSE,F,9,9,2,5,1/2/23,21,B07700,575112,45-54,3,medium,FALSE,Full-time employed,Location & Schools,FALSE
H06568,Suburban Park,319371,1321,2,2,3,1,0.3,FALSE,FALSE,F,8,9,3,10,1/3/23,50,B06568,374462,25-34,1,medium,FALSE,Full-time employed,Modern & Updated,FALSE
H06471,Lakeside,772196,3355,6,5,48,2,0.22,FALSE,FALSE,A,9,8,3,7,1/3/23,51,B06471,876585,55-64,5,high,FALSE,Full-time employed,Modern & Updated,FALSE
H00139,Oakwood,130360,800,2,2,2,0,0.16,FALSE,FALSE,F,7,7,5,4,1/3/23,26,B00139,153553,35-44,1,low,FALSE,Dual income,Affordability,FALSE
H02187,Old Town,214660,1790,4,4,5,1,0.16,TRUE,FALSE,F,5,5,7,6,1/3/23,29,B02187,250475,55-64,4,low,TRUE,Self-employed,Location & Schools,FALSE
H01667,Hillcrest,628888,2227,3,3,1,2,0.12,TRUE,FALSE,F,9,9,2,5,1/4/23,117,B01667,729463,35-44,1,high,FALSE,Dual income,Modern & Updated,FALSE
H03116,Old Town,156794,1684,3,3,1,1,0.12,FALSE,FALSE,F,5,5,7,6,1/4/23,71,B03116,177046,25-34,1,low,FALSE,Dual income,Affordability,FALSE
H03225,Riverside,280915,1268,2,2,3,1,0.17,FALSE,FALSE,F,8,8,4,3,1/4/23,4,B03225,315886,45-54,1,medium,FALSE,Full-time employed,Investment,FALSE
H07266,Downtown,409363,1762,2,2,60,1,0.17,FALSE,TRUE,A,9,7,6,0,1/4/23,2,B07266,465781,25-34,1,medium,FALSE,Dual income,Location & Schools,TRUE
H04230,Hillcrest,638016,2102,3,3,11,2,0.14,TRUE,FALSE,D,9,9,2,5,1/4/23,5,B04230,674819,45-54,1,high,FALSE,Dual income,Location & Schools,FALSE
H01904,Downtown,504054,2184,3,3,20,2,0.12,FALSE,TRUE,F,9,7,6,0,1/4/23,33,B01904,556433,35-44,1,medium,FALSE,Dual income,Affordability,FALSE
H03499,Hillcrest,875707,3592,6,5,45,2,0.14,FALSE,FALSE,B,9,9,2,5,1/5/23,66,B03499,920014,35-44,5,high,TRUE,Full-time employed,Location & Schools,FALSE
H03383,Downtown,493661,1844,4,4,60,2,0.17,TRUE,TRUE,A,9,7,6,0,1/5/23,170,B03383,563760,45-54,2,medium,FALSE,Full-time employed,Affordability,FALSE
H00936,Hillcrest,778677,2923,5,5,8,2,0.16,FALSE,TRUE,F,9,9,2,5,1/5/23,82,B00936,891506,45-54,3,high,TRUE,Self-employed,Investment,FALSE
H04185,Riverside,495671,2126,2,2,60,1,0.12,FALSE,FALSE,A,8,8,4,3,1/5/23,37,B04185,564227,45-54,1,medium,FALSE,Full-time employed,Affordability,FALSE
H02438,Oakwood,201752,877,1,1,19,1,0.13,FALSE,FALSE,F,7,7,5,4,1/5/23,15,B02438,233922,55-64,1,low,FALSE,Retired,Affordability,FALSE
H04371,Hillcrest,400568,1749,4,4,16,0,0.12,FALSE,FALSE,E,9,9,2,5,1/6/23,31,B04371,455147,35-44,2,medium,FALSE,Full-time employed,Space & Bedrooms,FALSE
H06808,Maple Heights,190942,1088,2,1,5,1,0.11,FALSE,FALSE,E,6,6,6,8,1/6/23,111,B06808,203341,25-34,1,low,FALSE,Full-time employed,Affordability,FALSE
H07367,Maple Heights,332757,1782,3,3,6,1,0.17,TRUE,FALSE,F,6,6,6,8,1/6/23,7,B07367,352265,55-64,1,medium,FALSE,Full-time employed,Location & Schools,FALSE
H01211,Maple Heights,282470,1907,3,3,5,1,0.11,FALSE,FALSE,E,6,6,6,8,1/6/23,3,B01211,299048,35-44,3,medium,FALSE,Full-time employed,Location & Schools,FALSE
H01330,Maple Heights,213332,1179,2,2,0,1,0.23,TRUE,FALSE,F,6,6,6,8,1/6/23,6,B01330,236697,35-44,1,low,FALSE,Full-time employed,Space & Bedrooms,FALSE
H02941,Hillcrest,699750,2626,4,4,4,2,0.09,FALSE,TRUE,F,9,9,2,5,1/6/23,106,B02941,776230,55-64,2,high,FALSE,Retired,Space & Bedrooms,FALSE
H04685,University District,502206,3374,6,5,3,3,0.15,FALSE,FALSE,F,7,6,5,2,1/7/23,32,B04685,590805,65+,2,medium,FALSE,Retired,Low Maintenance,FALSE
H07682,Suburban Park,542653,2282,5,5,22,1,0.25,TRUE,FALSE,D,8,9,3,10,1/7/23,14,B07682,611791,35-44,3,medium,TRUE,Full-time employed,Low Maintenance,FALSE
H02113,Hillcrest,557917,2050,4,4,9,2,0.17,FALSE,FALSE,E,9,9,2,5,1/7/23,8,B02113,603402,65+,1,medium,FALSE,Self-employed,Low Maintenance,FALSE
H05103,Suburban Park,605395,2691,4,4,0,2,0.63,FALSE,FALSE,F,8,9,3,10,1/7/23,7,B05103,661833,55-64,3,high,TRUE,Self-employed,Location & Schools,FALSE
H01336,Lakeside,562223,2271,4,4,11,2,0.17,FALSE,FALSE,E,9,8,3,7,1/7/23,73,B01336,661654,55-64,2,high,FALSE,Self-employed,Location & Schools,FALSE
H06536,Hillcrest,493282,2028,3,3,14,1,0.14,FALSE,FALSE,D,9,9,2,5,1/7/23,4,B06536,558565,35-44,3,medium,FALSE,Full-time employed,Space & Bedrooms,TRUE
H02526,Hillcrest,774041,2982,6,5,3,2,0.13,FALSE,FALSE,F,9,9,2,5,1/7/23,5,B02526,874913,45-54,4,high,FALSE,Dual income,Location & Schools,FALSE
H00645,Riverside,176213,800,1,1,39,2,0.1,FALSE,FALSE,B,8,8,4,3,1/7/23,9,B00645,186936,65+,1,low,FALSE,Retired,Space & Bedrooms,FALSE
H04107,Green Valley,773068,3393,5,5,14,2,0.26,TRUE,FALSE,E,8,9,2,12,1/8/23,46,B04107,818386,55-64,3,high,TRUE,Full-time employed,Space & Bedrooms,FALSE
H03137,Lakeside,876978,3483,6,5,39,2,0.18,TRUE,TRUE,D,9,8,3,7,1/8/23,95,B03137,1006057,55-64,4,high,TRUE,Full-time employed,Affordability,TRUE
H03150,Maple Heights,256528,2042,4,4,40,2,0.15,FALSE,FALSE,B,6,6,6,8,1/8/23,41,B03150,291194,25-34,2,medium,FALSE,Full-time employed,Modern & Updated,FALSE
H03710,Green Valley,536361,3118,6,5,8,2,0.45,FALSE,FALSE,F,8,9,2,12,1/8/23,46,B03710,573972,25-34,2,medium,FALSE,Full-time employed,Low Maintenance,FALSE
H01250,Suburban Park,844598,4084,6,5,2,2,0.26,FALSE,FALSE,F,8,9,3,10,1/9/23,25,B01250,950596,35-44,4,high,TRUE,Dual income,Space & Bedrooms,FALSE
H06580,Suburban Park,292382,800,2,2,51,2,0.22,TRUE,FALSE,A,8,9,3,10,1/9/23,15,B06580,339992,35-44,2,medium,FALSE,Full-time employed,Space & Bedrooms,FALSE
H05153,Green Valley,916146,4500,6,5,1,2,0.19,FALSE,FALSE,F,8,9,2,12,1/9/23,10,B05153,1052528,35-44,4,high,TRUE,Dual income,Low Maintenance,FALSE
H01494,Downtown,826125,3857,6,5,35,2,0.18,FALSE,FALSE,C,9,7,6,0,1/9/23,79,B01494,876671,65+,2,high,FALSE,Retired,Location & Schools,FALSE
H02246,Suburban Park,701334,3415,5,5,26,2,0.59,FALSE,FALSE,E,8,9,3,10,1/9/23,13,B02246,800506,25-34,1,high,FALSE,Self-employed,Low Maintenance,FALSE
H04636,Green Valley,351554,1985,4,4,32,1,0.21,FALSE,FALSE,D,8,9,2,12,1/9/23,40,B04636,376952,25-34,1,medium,FALSE,Full-time employed,Space & Bedrooms,FALSE
H06635,Suburban Park,641438,3221,5,5,10,3,0.18,FALSE,FALSE,F,8,9,3,10,1/9/23,52,B06635,745882,65+,2,high,FALSE,Retired,Low Maintenance,FALSE
H03889,Suburban Park,400692,1588,2,2,9,0,0.3,FALSE,FALSE,E,8,9,3,10,1/10/23,15,B03889,435982,35-44,2,medium,FALSE,Full-time employed,Space & Bedrooms,FALSE
H03280,University District,204107,935,2,2,1,0,0.14,TRUE,FALSE,E,7,6,5,2,1/10/23,5,B03280,226713,25-34,1,low,FALSE,Full-time employed,Investment,FALSE
H05781,Lakeside,517947,1816,1,1,3,1,0.15,TRUE,FALSE,F,9,8,3,7,1/10/23,7,B05781,574709,25-34,1,medium,FALSE,Full-time employed,Space & Bedrooms,FALSE
H01945,University District,304504,2069,4,3,51,2,0.16,FALSE,TRUE,C,7,6,5,2,1/10/23,23,B01945,353176,55-64,2,medium,FALSE,Full-time employed,Investment,FALSE
H05316,Maple Heights,355939,2374,3,3,2,1,0.19,FALSE,FALSE,F,6,6,6,8,1/10/23,3,B05316,406729,25-34,2,medium,FALSE,Self-employed,Space & Bedrooms,FALSE
H06346,Downtown,542694,2174,4,3,41,2,0.15,FALSE,FALSE,C,9,7,6,0,1/10/23,32,B06346,592909,55-64,1,medium,FALSE,Self-employed,Space & Bedrooms,FALSE
H02722,University District,466558,2752,5,5,10,1,0.11,FALSE,TRUE,F,7,6,5,2,1/10/23,13,B02722,508050,35-44,5,medium,TRUE,Full-time employed,Location & Schools,FALSE
H02594,Suburban Park,877482,4201,6,5,25,2,0.29,FALSE,FALSE,E,8,9,3,10,1/11/23,9,B02594,1007901,55-64,4,high,FALSE,Self-employed,Modern & Updated,FALSE
H03764,Hillcrest,629102,2586,5,5,11,1,0.12,FALSE,FALSE,F,9,9,2,5,1/11/23,68,B03764,693845,45-54,3,high,FALSE,Retired,Space & Bedrooms,FALSE
H05024,Lakeside,819600,3571,5,5,32,2,0.27,TRUE,FALSE,D,9,8,3,7,1/11/23,30,B05024,935780,55-64,3,high,TRUE,Retired,Location & Schools,FALSE
H06588,Downtown,471860,1988,4,4,48,2,0.07,TRUE,TRUE,C,9,7,6,0,1/11/23,22,B06588,497958,45-54,3,medium,TRUE,Retired,Investment,FALSE
H00068,University District,341478,1714,2,2,15,1,0.21,FALSE,FALSE,C,7,6,5,2,1/11/23,22,B00068,386291,35-44,2,medium,FALSE,Full-time employed,Space & Bedrooms,FALSE
H05046,Suburban Park,685225,3565,5,5,6,3,0.26,FALSE,FALSE,F,8,9,3,10,1/11/23,34,B05046,746336,55-64,4,high,TRUE,Dual income,Location & Schools,FALSE
H02148,Oakwood,490381,2317,5,5,2,2,0.18,TRUE,TRUE,F,7,7,5,4,1/11/23,80,B02148,547368,35-44,2,medium,FALSE,Full-time employed,Space & Bedrooms,FALSE
H03284,Old Town,120000,800,3,2,16,1,0.17,FALSE,FALSE,C,5,5,7,6,1/11/23,128,B03284,131857,25-34,2,low,FALSE,Full-time employed,Modern & Updated,FALSE
H01176,Suburban Park,464782,2523,5,5,13,1,0.51,FALSE,FALSE,F,8,9,3,10,1/12/23,17,B01176,505935,35-44,3,medium,FALSE,Dual income,Location & Schools,FALSE
H00454,Green Valley,161524,800,2,1,20,1,0.45,FALSE,FALSE,D,8,9,2,12,1/12/23,15,B00454,179081,35-44,1,low,FALSE,Full-time employed,Modern & Updated,FALSE
H05136,Oakwood,472885,3065,5,5,23,2,0.2,FALSE,FALSE,D,7,7,5,4,1/12/23,7,B05136,505632,25-34,3,medium,FALSE,Dual income,Low Maintenance,FALSE
H07262,Hillcrest,571787,2259,4,4,9,2,0.19,TRUE,FALSE,F,9,9,2,5,1/12/23,2,B07262,602100,55-64,2,medium,FALSE,Retired,Space & Bedrooms,FALSE
H07232,Maple Heights,390423,2582,3,3,60,1,0.14,TRUE,FALSE,A,6,6,6,8,1/12/23,6,B07232,460470,25-34,1,medium,FALSE,Self-employed,Affordability,FALSE
H02231,Lakeside,721604,3129,5,5,6,3,0.1,TRUE,FALSE,F,9,8,3,7,1/12/23,4,B02231,829226,55-64,3,high,TRUE,Self-employed,Location & Schools,TRUE
H04654,Old Town,230657,1380,2,3,0,1,0.1,FALSE,FALSE,F,5,5,7,6,1/12/23,68,B04654,263790,55-64,2,low,FALSE,Retired,Location & Schools,FALSE
H07766,Suburban Park,315869,1490,1,1,8,1,0.5,FALSE,FALSE,F,8,9,3,10,1/12/23,72,B07766,365036,45-54,1,medium,FALSE,Dual income,Space & Bedrooms,FALSE
H01306,Old Town,141800,1105,2,2,5,0,0.16,FALSE,FALSE,F,5,5,7,6,1/12/23,18,B01306,151276,25-34,1,low,FALSE,Full-time employed,Modern & Updated,FALSE
H02511,Downtown,581285,2726,5,4,18,1,0.14,FALSE,FALSE,D,9,7,6,0,1/12/23,65,B02511,630751,45-54,4,high,TRUE,Self-employed,Space & Bedrooms,FALSE
H05534,University District,248640,2068,4,4,36,1,0.1,FALSE,FALSE,C,7,6,5,2,1/13/23,55,B05534,287046,45-54,3,medium,TRUE,Full-time employed,Location & Schools,FALSE
H07180,Suburban Park,442255,1780,3,3,12,0,0.12,TRUE,FALSE,D,8,9,3,10,1/13/23,22,B07180,492382,25-34,2,medium,FALSE,Full-time employed,Affordability,FALSE
H05289,Riverside,628277,2858,5,5,14,2,0.17,FALSE,FALSE,D,8,8,4,3,1/13/23,1,B05289,718233,45-54,4,high,TRUE,Self-employed,Location & Schools,FALSE
H00517,Oakwood,373050,2051,4,4,5,2,0.12,TRUE,FALSE,F,7,7,5,4,1/13/23,24,B00517,427195,35-44,3,medium,TRUE,Dual income,Space & Bedrooms,FALSE
H04970,Maple Heights,155258,1420,3,3,19,2,0.16,FALSE,FALSE,D,6,6,6,8,1/13/23,14,B04970,172304,25-34,1,low,FALSE,Self-employed,Affordability,FALSE
H07492,Oakwood,437038,2220,3,3,13,2,0.17,TRUE,FALSE,E,7,7,5,4,1/13/23,7,B07492,498795,55-64,1,medium,FALSE,Full-time employed,Location & Schools,TRUE
H06235,Oakwood,442792,2611,4,4,21,1,0.12,TRUE,FALSE,B,7,7,5,4,1/13/23,16,B06235,476177,45-54,3,medium,FALSE,Full-time employed,Affordability,FALSE
H02212,University District,510821,2433,4,4,0,2,0.16,TRUE,FALSE,F,7,6,5,2,1/13/23,5,B02212,583696,45-54,2,medium,FALSE,Self-employed,Space & Bedrooms,FALSE
H01415,Suburban Park,363195,1699,3,3,3,1,0.32,FALSE,FALSE,D,8,9,3,10,1/13/23,9,B01415,385499,45-54,1,medium,FALSE,Self-employed,Space & Bedrooms,FALSE
H03193,Green Valley,367665,1506,2,2,7,2,0.26,FALSE,FALSE,D,8,9,2,12,1/13/23,35,B03193,411793,45-54,1,medium,FALSE,Self-employed,Low Maintenance,FALSE
H01703,Oakwood,547647,3067,5,5,3,2,0.17,FALSE,FALSE,F,7,7,5,4,1/13/23,5,B01703,590597,65+,1,medium,FALSE,Retired,Affordability,FALSE
H07200,Green Valley,519787,2561,5,5,11,2,0.14,TRUE,FALSE,E,8,9,2,12,1/13/23,4,B07200,564487,35-44,5,medium,TRUE,Full-time employed,Modern & Updated,FALSE
H01655,Riverside,583791,2309,4,4,17,1,0.2,TRUE,FALSE,C,8,8,4,3,1/13/23,25,B01655,645192,35-44,3,high,FALSE,Dual income,Location & Schools,FALSE
H00236,Lakeside,794334,3349,5,5,33,2,0.15,FALSE,FALSE,C,9,8,3,7,1/13/23,1,B00236,864836,35-44,2,high,FALSE,Full-time employed,Location & Schools,FALSE
H07739,Lakeside,481562,1760,3,3,14,2,0.2,TRUE,FALSE,E,9,8,3,7,1/14/23,67,B07739,532195,35-44,2,medium,FALSE,Dual income,Affordability,FALSE
H07446,Lakeside,812563,3354,5,5,11,2,0.14,TRUE,FALSE,F,9,8,3,7,1/14/23,25,B07446,887650,25-34,2,high,FALSE,Dual income,Investment,FALSE
H07523,Suburban Park,844769,4206,6,5,3,2,0.34,FALSE,TRUE,F,8,9,3,10,1/14/23,25,B07523,890637,35-44,4,high,TRUE,Full-time employed,Space & Bedrooms,FALSE
H02338,Oakwood,342087,1564,3,3,12,2,0.25,FALSE,FALSE,E,7,7,5,4,1/14/23,21,B02338,402312,45-54,2,medium,FALSE,Full-time employed,Location & Schools,FALSE
H00615,Old Town,120000,849,2,2,25,1,0.15,FALSE,FALSE,D,5,5,7,6,1/15/23,58,B00615,130000,25-34,1,low,FALSE,Full-time employed,Affordability,FALSE
H06295,Old Town,208099,1478,3,2,14,0,0.15,TRUE,FALSE,E,5,5,7,6,1/15/23,40,B06295,224298,55-64,2,low,FALSE,Full-time employed,Space & Bedrooms,TRUE
H06008,Downtown,1007735,4500,6,5,60,2,0.11,TRUE,FALSE,A,9,7,6,0,1/15/23,46,B06008,1069584,65+,1,high,FALSE,Retired,Low Maintenance,FALSE
H04019,Hillcrest,746188,2897,5,5,44,1,0.24,FALSE,FALSE,C,9,9,2,5,1/15/23,45,B04019,787498,55-64,4,high,TRUE,Self-employed,Location & Schools,FALSE
H00536,Green Valley,249566,800,1,2,8,1,0.45,FALSE,TRUE,F,8,9,2,12,1/15/23,20,B00536,291705,45-54,1,medium,FALSE,Self-employed,Affordability,FALSE
H01236,Oakwood,120000,800,1,1,16,1,0.14,FALSE,FALSE,E,7,7,5,4,1/15/23,78,B01236,139007,45-54,1,low,FALSE,Dual income,Location & Schools,FALSE
H00109,Hillcrest,782707,3088,5,5,35,3,0.18,TRUE,FALSE,D,9,9,2,5,1/15/23,3,B00109,864336,55-64,4,high,TRUE,Retired,Location & Schools,FALSE
H03381,Oakwood,531344,2836,6,5,1,2,0.23,FALSE,FALSE,F,7,7,5,4,1/15/23,2,B03381,590103,45-54,3,medium,TRUE,Self-employed,Space & Bedrooms,FALSE
H06454,Oakwood,317046,1736,3,3,60,1,0.18,FALSE,TRUE,B,7,7,5,4,1/15/23,12,B06454,343308,45-54,2,medium,FALSE,Full-time employed,Low Maintenance,FALSE
H00685,Green Valley,221226,1075,2,2,32,0,0.26,TRUE,FALSE,C,8,9,2,12,1/16/23,54,B00685,253632,45-54,1,low,FALSE,Self-employed,Affordability,FALSE
H01621,Maple Heights,120000,905,2,2,1,0,0.17,TRUE,FALSE,F,6,6,6,8,1/16/23,3,B01621,130000,35-44,2,low,FALSE,Full-time employed,Space & Bedrooms,FALSE
H00500,Green Valley,353045,1524,3,3,5,0,0.2,TRUE,FALSE,F,8,9,2,12,1/16/23,7,B00500,410829,35-44,1,medium,FALSE,Dual income,Space & Bedrooms,FALSE
H02612,Downtown,678951,2927,5,5,6,2,0.21,FALSE,FALSE,F,9,7,6,0,1/16/23,14,B02612,794904,45-54,2,high,FALSE,Dual income,Space & Bedrooms,FALSE
H02383,Green Valley,649423,3136,6,5,27,3,0.27,FALSE,FALSE,C,8,9,2,12,1/16/23,45,B02383,686590,25-34,3,high,FALSE,Full-time employed,Low Maintenance,FALSE
H05102,Suburban Park,277958,1367,2,2,27,2,0.31,FALSE,FALSE,E,8,9,3,10,1/16/23,13,B05102,300548,45-54,1,medium,FALSE,Self-employed,Location & Schools,FALSE
H07162,Oakwood,219545,1174,1,2,60,1,0.1,FALSE,TRUE,C,7,7,5,4,1/16/23,32,B07162,253720,35-44,1,low,FALSE,Dual income,Location & Schools,FALSE
H07456,Green Valley,303032,998,2,2,0,0,0.25,TRUE,FALSE,F,8,9,2,12,1/17/23,58,B07456,351062,35-44,1,medium,FALSE,Full-time employed,Location & Schools,FALSE
H07322,Suburban Park,617443,3016,5,5,0,2,0.34,TRUE,FALSE,F,8,9,3,10,1/17/23,28,B07322,667183,45-54,3,high,TRUE,Full-time employed,Location & Schools,FALSE
H03612,Riverside,636552,3068,5,5,16,3,0.08,FALSE,FALSE,D,8,8,4,3,1/17/23,110,B03612,700780,45-54,2,high,FALSE,Self-employed,Investment,TRUE
H02845,Suburban Park,457093,2121,4,4,18,1,0.26,FALSE,FALSE,F,8,9,3,10,1/18/23,19,B02845,529262,35-44,3,medium,TRUE,Full-time employed,Space & Bedrooms,FALSE
H00191,Riverside,650162,3215,5,5,32,3,0.16,FALSE,FALSE,B,8,8,4,3,1/18/23,17,B00191,696143,45-54,4,high,FALSE,Dual income,Location & Schools,FALSE
H02351,Suburban Park,549710,2856,5,5,30,2,0.73,FALSE,FALSE,D,8,9,3,10,1/18/23,30,B02351,618485,45-54,2,medium,FALSE,Self-employed,Location & Schools,FALSE
H00142,Hillcrest,874966,3559,6,5,1,2,0.17,FALSE,FALSE,F,9,9,2,5,1/18/23,31,B00142,974563,35-44,4,high,TRUE,Full-time employed,Modern & Updated,FALSE
